630,role of teacher in class,,108,16269,########,16269,########,1
631,ok,,108,16269,########,16269,########,1
632,ok,,108,16269,########,16269,########,1
633,reflection points,,108,16269,########,16269,########,1
634,higlited points,,108,16269,########,16269,########,1
635,camera not working,O,108,16269,########,16269,########,1
636,sorry,,108,16269,########,16269,########,1
637,ok,,108,16269,########,16269,########,1
638,ok,,108,16269,########,16269,########,1
639,ok thankyou,,108,16269,########,16269,########,1
640,mam all the answers helped me.thanks,,108,16269,########,16269,########,1
641,please share the link of the sreen cast software.,O,108,16269,########,16269,########,1
642,http://screencast-o-matic.com,,108,11424,########,11424,########,1
643,may i know the question sir,,108,11424,########,11424,########,1
644,hello madam,,109,16899,########,16899,########,1
645,naresh check your audio video settings,O,109,11418,########,11418,########,1
646,ok mam,,109,16899,########,16899,########,1
647,mam can you see me now,,109,16899,########,16899,########,1
648,mam i have a question,,109,16899,########,16899,########,1
649,pl chat with me,,109,11418,########,11418,########,1
650,i belongs to computer sceince engineering,,109,16899,########,16899,########,1
651,and i want to develop some interactive animated videos fro student for describing concepts,,109,16899,########,16899,########,1
652,please suggest me some tools,,109,16899,########,16899,########,1
653,"you can look into screen casto matic pro version which is paid. There are many video editting tools, but its takes time. but u can do",,109,11418,########,11418,########,1
654,ok madam,,109,16899,########,16899,########,1
655,are you facing any challenges with this FDP,O,109,11418,########,11418,########,1
656,mam am i audiable and visible?,O,109,16899,########,16899,########,1
657,yes mam..,,109,16899,########,16899,########,1
658,naresh can u hear me,O,109,11418,########,11418,########,1
659,u are visible only mam,O,109,16899,########,16899,########,1
660,Same here Naresh,,109,11418,########,11418,########,1
661,audio issues mam,O,109,16899,########,16899,########,1
662,once again can chk your audio,O,109,11418,########,11418,########,1
663,ok mam i am trying,,109,16899,########,16899,########,1
664,just follow the mentees pdf for aview interaction once,,109,11418,########,11418,########,1
665,ok,,109,16899,########,16899,########,1
666,hello,,110,11404,########,11404,########,1
667,madam i am requesting for interaction,,109,16899,########,16899,########,1
668,"you are visible but not audible, your audio strength is very weak, try increase the volume on ur system",O,109,11418,########,11418,########,1
669,Beshiba check your audio and video,O,111,11418,########,11418,########,1
670,hello,,112,11646,########,11646,########,1
671,hi madam,,112,17004,########,17004,########,1
672,welcome,,112,11646,########,11646,########,1
673,good morning...how are you,,112,17004,########,17004,########,1
674,madam,,112,17004,########,17004,########,1
675,where r u from,,112,11646,########,11646,########,1
676,mam i am from coimbatore,,112,17004,########,17004,########,1
677,"assistant professor, department of IT/CT, Hindusthan college of arts and sicence",,112,17004,########,17004,########,1
678,oh i am from guntur AP,,112,11646,########,11646,########,1
679,nice mam..,,112,17004,########,17004,########,1
680,how did you feel about this FDP,,112,11646,########,11646,########,1
681,do u have any queries feel free to ask mam,,112,11646,########,11646,########,1
682,i am feeling grateful mam. Learning a lot through this FDP. Just dedicating long time in learning is awesome,,112,17004,########,17004,########,1
683,i am from RVR&JC College of engineering,,112,11646,########,11646,########,1
684,how about you mam,,112,17004,########,17004,########,1
685,Asst. Prof Department of MCA,,112,11646,########,11646,########,1
686,that's good,,112,17004,########,17004,########,1
687,last year i have completed this FDP,,112,11646,########,11646,########,1
688,this is really very useful,,112,11646,########,11646,########,1
689,i think u dont have video facility right?,O,112,11646,########,11646,########,1
690,yes thats good mam,,112,17004,########,17004,########,1
691,i have questions related to screencast,,112,17004,########,17004,########,1
692,please ask mam,,112,11646,########,11646,########,1
693,i actually posted my screencast on the topic How to create a website in wordpress?,,112,17004,########,17004,########,1
694,in english and also in vernacular language -tamil,,112,17004,########,17004,########,1
695,i used screen o matic,,112,17004,########,17004,########,1
696,is it possible to make a video such that av plus narration,,112,17004,########,17004,########,1
697,if do what software should be used,,112,17004,########,17004,########,1
698,"nice , screencast-o matic is best choice",,112,11646,########,11646,########,1
699,yes possible by using screencast,,112,11646,########,11646,########,1
700,yes,,112,11646,########,11646,########,1
701,but some distabncance is there,,112,11646,########,11646,########,1
702,yes mam,,112,17004,########,17004,########,1
703,ur voice is not clear,O,112,11646,########,11646,########,1
704,some disturbances,O,112,17004,########,17004,########,1
705,i tried,,112,17004,########,17004,########,1
706,is there any other doubts,,112,11646,########,11646,########,1
707,hello sir,,114,11646,########,11646,########,1
708,hi mam,,114,17015,########,17015,########,1
709,i am not having camera now,O,114,17015,########,17015,########,1
710,ok sir,,114,11646,########,11646,########,1
711,no problem,,114,11646,########,11646,########,1
712,thank you mam,,114,17015,########,17015,########,1
713,go ahead with chat,,114,11646,########,11646,########,1
714,but i am having ear problem and mic,O,114,17015,########,17015,########,1
715,is it possible to talk with you mam,,114,17015,########,17015,########,1
716,i am able to see,O,114,17015,########,17015,########,1
717,"sir , in your interface cick hand rise symbol",,114,11646,########,11646,########,1
718,yes,,114,11646,########,11646,########,1
719,Please start your video before clicking the Handraise button,O,114,17015,########,17015,########,1
720,this msg is coming mam,O,114,17015,########,17015,########,1
721,i am able to hear you mam,O,114,17015,########,17015,########,1
722,i think you are talking in telugu,,114,17015,########,17015,########,1
723,any problem mam,,114,17015,########,17015,########,1
724,why u removed your head phone mam,O,114,17015,########,17015,########,1
725,talk with me mam,,114,17015,########,17015,########,1
726,i am able to hear u,O,114,17015,########,17015,########,1
727,which college you are mam,,114,17015,########,17015,########,1
728,"why you gone from the video, audio and chat",O,114,17015,########,17015,########,1
729,"If speakers are having problem, you can have your questions any time",O,116,11374,########,11374,########,1
730,I will try to clarify or i will inform to the course team for the clarifications,,116,11374,########,11374,########,1
731,ok thank you sir,,116,17456,########,17456,########,1
732,"Having any questions, please just type here",,116,11374,########,11374,########,1
733,ok sir,,116,17456,########,17456,########,1
734,or use can mail / whatsapp at any time,,116,11374,########,11374,########,1
735,deffenitely sir,,116,17456,########,17456,########,1
736,"If possible, try to rectify speaker problem for the next session on 6th sept, if you want to interact",O,116,11374,########,11374,########,1
737,ok k,,116,17456,########,17456,########,1
738,Hello,,117,11374,########,11374,########,1
739,Is your audio and video are working properly,O,117,11374,########,11374,########,1
740,are tehre any queries / problems to be answered,,117,11374,########,11374,########,1
741,Please press hand raise button for interaction or just type your queries in chat or question section,,117,11374,########,11374,########,1
742,"if you are having any difficulties or queries, type in the chat or question section.",,117,11374,########,11374,########,1
743,okay sir,,117,17453,########,17453,########,1
744,no vedio problem,O,117,17453,########,17453,########,1
745,"neha, u can start interacting",,118,11387,########,11387,########,1
746,hello,,119,11374,########,11374,########,1
747,hello sir,,119,17479,########,17479,########,1
748,ok,,118,17848,########,17848,########,1
749,i am available,,118,17848,########,17848,########,1
750,can you hear me,O,119,11374,########,11374,########,1
751,i am unable to get your voice,O,119,11374,########,11374,########,1
752,please check your audio connectivity,O,119,11374,########,11374,########,1
753,at sharp 3pm,,118,17848,########,17848,########,1
754,hello,,120,11706,########,11706,########,1
755,this is uma from uce-dgl,,120,17728,########,17728,########,1
756,there,,120,11706,########,11706,########,1
757,interact,,120,11706,########,11706,########,1
758,is thr anythng whih u wnt to know?,,118,11387,########,11387,########,1
759,i am avaialble and able to see u,,118,17848,########,17848,########,1
760,r u able to see me,,118,17848,########,17848,########,1
761,no,,118,11387,########,11387,########,1
762,you publish ur video lefttop cornr,,118,11387,########,11387,########,1
763,i see u all,O,121,11706,########,11706,########,1
764,ll i am audiable,O,121,11706,########,11706,########,1
765,i can hear u,O,118,17848,########,17848,########,1
766,no,,121,17746,########,17746,########,1
767,i too cant hear u,O,121,11706,########,11706,########,1
768,"We are S. Jayanthi, U. Fathima and B. Ajantha from SRNM College",,121,17746,########,17746,########,1
769,try to publish,,118,11387,########,11387,########,1
770,I m getting the messg dat u r not publishing the video,,118,11387,########,11387,########,1
771,i cant hear u,O,122,11706,########,11706,########,1
772,i can hear i m just trying publishib,O,118,17848,########,17848,########,1
773,sir,,122,17729,########,17729,########,1
774,ok,,118,11387,########,11387,########,1
775,"sir,do u hear me",O,122,17729,########,17729,########,1
776,sir,,122,17729,########,17729,########,1
777,sir pls publish ur video,,123,11387,########,11387,########,1
778,i cant hear u,O,122,11706,########,11706,########,1
779,i can hear u,O,124,11706,########,11706,########,1
780,u ask questions,,124,11706,########,11706,########,1
781,i hear u ll u ask questions,O,124,11706,########,11706,########,1
782,i hear u all,O,124,11706,########,11706,########,1
783,ok,,124,11706,########,11706,########,1
784,it was nice interacting with you mam,,118,17848,########,17848,########,1
785,ok neha,,118,11387,########,11387,########,1
786,mam now can i sign out or wait,,118,17848,########,17848,########,1
787,pls come on line once again,,118,11387,########,11387,########,1
788,Mr Sonu,,125,11708,########,11708,########,1
789,yes isr,,125,17814,########,17814,########,1
790,sir,,125,17814,########,17814,########,1
791,i hear more noise from your side,O,125,11708,########,11708,########,1
792,i cant hear u,O,126,11706,########,11706,########,1
793,i can't hear,O,125,11708,########,11708,########,1
794,but there is no noise source in my side,O,125,17814,########,17814,########,1
795,wait i ll come back to u ask query in chat,,126,11706,########,11706,########,1
796,maybe bandwidth issues,O,125,11708,########,11708,########,1
797,yes,,125,17814,########,17814,########,1
798,u can answer my query here,,125,17814,########,17814,########,1
799,your question is to be other online moodle website,,125,11708,########,11708,########,1
800,yes ..online moodle plateform,,125,17814,########,17814,########,1
801,Wikispaces is the one which is commonly used by mant universities,,125,11708,########,11708,########,1
802,and which is better for technical course creation,,125,17814,########,17814,########,1
803,ok sir,,125,17814,########,17814,########,1
804,can i use iitbomabayx?,,125,17814,########,17814,########,1
805,u can't,,125,11708,########,11708,########,1
806,ok,,125,17814,########,17814,########,1
807,iit bonbayx is IIT Bombay domain network..,,125,11708,########,11708,########,1
808,iitbombayx is not a moodle ? did u mean that,,125,17814,########,17814,########,1
809,"gnomio, moodle and wikispace are the commonly used online plaform...",,125,11708,########,11708,########,1
810,u can use wordpress also for your course,,125,11708,########,11708,########,1
811,okay sir thank you,,125,17814,########,17814,########,1
812,thank you sir,,125,11708,########,11708,########,1
813,i cant hear u,O,121,11706,########,11706,########,1
814,wait,,121,11706,########,11706,########,1
815,similarly u can use drupal website too,,125,11708,########,11708,########,1
816,which one is better ?,,125,17814,########,17814,########,1
817,for technical course such as machine design,,125,17814,########,17814,########,1
818,my option is to be wordpress and wikispaces,,125,11708,########,11708,########,1
819,thanks a lot sir,,125,17814,########,17814,########,1
820,but problem is to be non core brach like us while we implementing we will face more difficulties,,125,11708,########,11708,########,1
821,can u hear me,O,127,11708,########,11708,########,1
822,i can hear you,O,127,11708,########,11708,########,1
823,no,,127,17796,########,17796,########,1
824,yes,,127,17796,########,17796,########,1
825,please use mic,O,127,11708,########,11708,########,1
826,hello,,128,11706,########,11706,########,1
827,yet not audible,O,127,17796,########,17796,########,1
828,hello sir,,128,17712,########,17712,########,1
829,can u hear my voice,O,128,17712,########,17712,########,1
830,i hear u,O,128,11706,########,11706,########,1
831,we r using desktop,,128,17712,########,17712,########,1
832,any problem in that,,128,17712,########,17712,########,1
833,no prob u talk,,128,11706,########,11706,########,1
834,"let us consider I am techining CAD CAM, I have prepare my notes and if I upload,,,do I face the issue associated with plagarism",,127,17796,########,17796,########,1
835,We got your answer,,127,17796,########,17796,########,1
836,"if quit nw , is any prob",,128,17712,########,17712,########,1
837,thanks,,127,17796,########,17796,########,1
838,its good to knw urs area CAD cAM,,127,17796,########,17796,########,1
839,i cant hear u,O,129,11706,########,11706,########,1
840,wait,,129,11706,########,11706,########,1
841,ask queries in chat,,129,11706,########,11706,########,1
842,Mr sharma ji,,130,11708,########,11708,########,1
843,i hear more noise from your side,O,130,11708,########,11708,########,1
844,r u in travel,,130,11708,########,11708,########,1
845,no,,130,17833,########,17833,########,1
846,sir,,130,17833,########,17833,########,1
847,i cant hear anthing,O,130,17833,########,17833,########,1
848,did you join our whatsapp group,,130,11708,########,11708,########,1
849,no,,130,17833,########,17833,########,1
850,i aleady send the mail,,130,11708,########,11708,########,1
851,yop,,130,17833,########,17833,########,1
852,my mobile number is 9790088045,,130,11708,########,11708,########,1
853,sure i will now,,130,17833,########,17833,########,1
854,this is my whatsapp number,,130,11708,########,11708,########,1
855,ok thankyou sir,,130,17833,########,17833,########,1
856,sir pls check the settings,,131,11387,########,11387,########,1
857,u bandwidth is weak,O,132,11706,########,11706,########,1
858,Hello,,133,11551,########,11551,########,1
859,hii...start ur video,,137,11806,########,11806,########,1
860,video is started at my side,O,137,18078,########,18078,########,1
861,u can ask questions on whatsapp also,,137,11806,########,11806,########,1
862,in moodle can we create our own account,,137,18078,########,18078,########,1
863,start your video,,138,11806,########,11806,########,1
864,u can create whatsapp group,,137,11806,########,11806,########,1
865,"mam we are 7 faculties are here, did we need to login or we can whatsup our question /?",,137,18078,########,18078,########,1
866,so that we can chat regularly,,137,11806,########,11806,########,1
867,1. Khushbu Tikhe,,137,18078,########,18078,########,1
868,2. Swapna patil,,137,18078,########,18078,########,1
869,3.maheshwari Marne,,137,18078,########,18078,########,1
870,4. Shruti Patil,,137,18078,########,18078,########,1
871,try to check your video once again,O,137,11806,########,11806,########,1
872,5. Aparna MAnjare,,137,18078,########,18078,########,1
873,so that i can see you all,O,137,11806,########,11806,########,1
874,on right side there is video option,,137,11806,########,11806,########,1
875,click on it,,137,11806,########,11806,########,1
876,mam r you able to see all of us,,137,18078,########,18078,########,1
877,no i cant see u,,137,11806,########,11806,########,1
878,mam can i whats up you our screen shot?,,137,18078,########,18078,########,1
879,menka singh is also interected erlier,,137,18078,########,18078,########,1
880,sweta parkhedkar here,,137,18078,########,18078,########,1
881,start ur video,,139,11806,########,11806,########,1
882,ok,,139,18064,########,18064,########,1
883,hi mam,,139,18064,########,18064,########,1
884,hii please continue,,139,11806,########,11806,########,1
885,hello,,142,15298,########,15298,########,1
886,start your video,O,143,12465,########,12465,########,1
887,i can see you,O,143,18652,########,18652,########,1
888,no audio,O,143,18652,########,18652,########,1
889,cant hear your audio,O,143,12465,########,12465,########,1
890,you have put link of video there in wordpress,,144,12465,########,12465,########,1
891,you can use screencastomatic software,,145,12513,########,12513,########,1
892,no audio,O,146,12513,########,12513,########,1
893,sir i am talking,,146,18724,########,18724,########,1
894,there is something prob with net,O,146,18724,########,18724,########,1
895,sir I am ready now,,146,18724,########,18724,########,1
896,sir i am ready now,,146,18724,########,18724,########,1
897,screencastomatic,,146,12513,########,12513,########,1
898,cam studio,,146,12513,########,12513,########,1
899,for moodle...every participant have access to that so...mistakely somone deleted that one or removed one,,147,12513,########,12513,########,1
900,and for peer review process...you have to bevaluate the contents of other participants creations on the basis of given conditions,,147,12513,########,12513,########,1
901,cam studio,,148,12513,########,12513,########,1
902,screencastomatic,,148,12513,########,12513,########,1
903,use single font with variation in size,,149,12513,########,12513,########,1
904,use animations in the slide to make it effective,,149,12513,########,12513,########,1
905,use some assignment in slides in between session disscuss on that and move to next slides,,149,12513,########,12513,########,1
906,Thank You sir,,148,18735,########,18735,########,1
907,I'm feeling difficult while prepare ppt for theory subjects because it is becoming like just seeing the slides and reading it..,,149,18739,########,18739,########,1
908,insted of complete sentences use points only,,149,12513,########,12513,########,1
909,when you come to that point then explain it briefly,,149,12513,########,12513,########,1
910,whenever possible add figure instead of theory and explai it...also add some animation to it,,149,12513,########,12513,########,1
911,Thank you sir...i'll try it defenitely.. Is there any tool or software to design innovative ppts sir?,,149,18739,########,18739,########,1
912,it will be first send to the other participants for peer review..after that based on points given by participants your assignments will be graded,,148,12513,########,12513,########,1
913,good evening,,150,12466,########,12466,########,1
914,can u come online,,150,12466,########,12466,########,1
915,any question,,150,12466,########,12466,########,1
916,???,,150,12466,########,12466,########,1
917,yes i am online,,150,18693,########,18693,########,1
918,what are new innovations techniques in teaching learning process sir,,150,18693,########,18693,########,1
919,Learning by doing activity is very useful . it is a ice breaking system,,150,18693,########,18693,########,1
920,you can create one website with one email login,,148,12513,########,12513,########,1
921,hello,,151,11395,########,11395,########,1
922,hello,,151,11395,########,11395,########,1
923,please start your AV,O,151,11395,########,11395,########,1
924,good morning sir,,151,11755,########,11755,########,1
925,good morning,,151,11395,########,11395,########,1
926,wait for 5 mon sir our all retrofits are nit ready,,151,11755,########,11755,########,1
927,ok,,151,11395,########,11395,########,1
928,sir can you see us?,,151,11755,########,11755,########,1
929,no,,151,11395,########,11395,########,1
930,you have not started your AV,O,151,11395,########,11395,########,1
931,click on Green triangle at the TOP,,151,11395,########,11395,########,1
932,left side,,151,11395,########,11395,########,1
933,i am not getting your audio,O,151,11395,########,11395,########,1
934,please check your audio,O,151,11395,########,11395,########,1
935,Are you able to hear me?,O,151,11395,########,11395,########,1
936,Start your AV,O,152,11395,########,11395,########,1
937,Please start your AV,O,151,11395,########,11395,########,1
938,Start your AV,O,153,11395,########,11395,########,1
939,Please start your AV,O,154,11395,########,11395,########,1
940,you are not audible,O,155,11415,########,11415,########,1
941,Don't worry. Take you time.,,155,11415,########,11415,########,1
942,hi,,156,11430,########,11430,########,1
943,maam,,156,11430,########,11430,########,1
944,hell Sir,,156,12155,########,12155,########,1
945,hello sir,,156,12155,########,12155,########,1
946,plz start the web cam,O,156,11430,########,11430,########,1
947,sorry sir its not working properly,O,156,12155,########,12155,########,1
948,ok,,156,11430,########,11430,########,1
949,plz select the video wall,O,156,11430,########,11430,########,1
950,ya I have,,156,12155,########,12155,########,1
951,select the first video option,,156,11430,########,11430,########,1
952,in left corner,,156,11430,########,11430,########,1
953,from where?,,156,12155,########,12155,########,1
954,ok,,156,12155,########,12155,########,1
955,sorry sir Internet issue,O,156,12155,########,12155,########,1
956,ok,,156,11430,########,11430,########,1
957,please ask the question,,156,11430,########,11430,########,1
958,Sir I have already written..,,156,12155,########,12155,########,1
959,I want to know how can we use this utility to interact with my students?,,156,12155,########,12155,########,1
960,there is a software named screen cast,,156,11430,########,11430,########,1
961,ya I know,,156,12155,########,12155,########,1
962,you can use that software for creation of lecture,,156,11430,########,11430,########,1
963,there is a website called wordpress,,156,11430,########,11430,########,1
964,Iya that I know but I m asking abt this A-View utility,,156,12155,########,12155,########,1
965,That also I know use for creation of website,,156,12155,########,12155,########,1
966,A view is for face to face interaction,,156,11430,########,11430,########,1
967,can we use this for my students studying in mycollege,,156,12155,########,12155,########,1
968,virtual classroom can be created through this,,156,11430,########,11430,########,1
969,for taking lectures,,156,11430,########,11430,########,1
970,solving queries,,156,11430,########,11430,########,1
971,ya but now we are using IITB server,,156,12155,########,12155,########,1
972,If I want to apply this to my college then what?,,156,12155,########,12155,########,1
973,independently we can not use this maam,,156,11430,########,11430,########,1
974,bcoz this Aview is used by using IIT server,,156,11430,########,11430,########,1
975,ok,,156,12155,########,12155,########,1
976,that means it is only for IITB courses,,156,12155,########,12155,########,1
977,yes maam,,156,11430,########,11430,########,1
978,no one is having authority except IIT,,156,11430,########,11430,########,1
979,we are only using the platform,,156,11430,########,11430,########,1
980,for FDP,,156,11430,########,11430,########,1
981,ok thank you sir for the information .and sorry I have to leave for my Class,,156,12155,########,12155,########,1
982,you are from which institute maam,,156,11430,########,11430,########,1
983,What is your problem?,,157,11415,########,11415,########,1
984,ok,,156,11430,########,11430,########,1
985,I m from Polytechnic college balaghat,,156,12155,########,12155,########,1
986,hi,,158,11430,########,11430,########,1
987,maam,,158,11430,########,11430,########,1
988,r u there,,158,11430,########,11430,########,1
989,its good to interact,,158,12157,########,12157,########,1
990,yes,,158,12157,########,12157,########,1
991,soorry log in delayed,,158,12157,########,12157,########,1
992,course is good,,158,12157,########,12157,########,1
993,but i am learner in ICT,,158,12157,########,12157,########,1
994,please publish the video output maam,,158,11430,########,11430,########,1
995,HOW,,158,12157,########,12157,########,1
996,PLS GUIDE SIR,,158,12157,########,12157,########,1
997,plz click on video,,158,11430,########,11430,########,1
998,in left corner,,158,11430,########,11430,########,1
999,I HAVE NO CAM IN LAPTOP SIR,O,158,12157,########,12157,########,1
1000,ok maam,,158,11430,########,11430,########,1
1001,no isue,,158,11430,########,11430,########,1
1002,OK CLICKING,,158,12157,########,12157,########,1
1003,hi sir,,159,11430,########,11430,########,1
1004,"sir,voice isnot coming",O,159,12114,########,12114,########,1
1005,yes sir,,159,11430,########,11430,########,1
1006,we can see you only,O,159,12114,########,12114,########,1
1007,sir refresh the page,,159,11430,########,11430,########,1
1008,sir I am leaving,,159,12114,########,12114,########,1
1009,due to my lecture,,159,12114,########,12114,########,1
1010,ok sir,,159,11430,########,11430,########,1
1011,hello,,160,15298,########,15298,########,1
1012,hi maam,,158,11430,########,11430,########,1
1013,are u having any query regarding FDP,,158,11430,########,11430,########,1
1014,hello sir,,158,12157,########,12157,########,1
1015,power off ho gaya tha,,158,12157,########,12157,########,1
1016,its ok now,,158,12157,########,12157,########,1
1017,ok,,158,11430,########,11430,########,1
1018,what to do task?,,158,12157,########,12157,########,1
1019,u r from iit bombay?,,158,12157,########,12157,########,1
1020,no maam,,158,11430,########,11430,########,1
1021,no question sir about fdp,,158,12157,########,12157,########,1
1022,I am from IPS academy Indore,,158,11430,########,11430,########,1
1023,its good initiative for teachers like us in chemistry,,158,12157,########,12157,########,1
1024,and maam u r from which institute,,158,11430,########,11430,########,1
1025,hi,,161,11430,########,11430,########,1
1026,maam,,161,11430,########,11430,########,1
1027,sir voice is not audible,O,161,12125,########,12125,########,1
1028,yes maam,,161,11430,########,11430,########,1
1029,we can chat,,161,11430,########,11430,########,1
1030,shouldi ask u query onwhats appgroup,,161,12125,########,12125,########,1
1031,in this chat also u can ask query maam,,161,11430,########,11430,########,1
1032,Sir thank u I will uninstall that software,,161,12125,########,12125,########,1
1033,and again reinstallthank u sir,,161,12125,########,12125,########,1
1034,yes maam,,161,11430,########,11430,########,1
1035,any other query??,,161,11430,########,11430,########,1
1036,regarding FDP,,161,11430,########,11430,########,1
1037,and secondly can I prepare excel spreadsheet ratherthan office calc,,161,12125,########,12125,########,1
1038,BYE SIR GOODDAY,,161,12125,########,12125,########,1
1039,AND THANK U AGAIN,,161,12125,########,12125,########,1
1040,good day,,161,11430,########,11430,########,1
1041,ok maam,,161,11430,########,11430,########,1
1042,hi,,162,11430,########,11430,########,1
1043,maam,,162,11430,########,11430,########,1
1044,voice of others are audible,O,162,11430,########,11430,########,1
1045,sir am i audible,O,162,12113,########,12113,########,1
1046,no maam,,162,11430,########,11430,########,1
1047,not audible,O,162,11430,########,11430,########,1
1048,maam u can ask me your query in this chat also,,162,11430,########,11430,########,1
1049,my basicproblem is relatedwith screencasting. I amnotknowing how and what ntask we have toperformexactly.,,162,12113,########,12113,########,1
1050,ok,,162,11430,########,11430,########,1
1051,we have to capture video lecture through this software,,162,11430,########,11430,########,1
1052,then we can share those lecture with students,,162,11430,########,11430,########,1
1053,which softwareespecially we have to select and should wemakethevideoofclassroom video,,162,12113,########,12113,########,1
1054,Screen o matic,,162,11430,########,11430,########,1
1055,software,,162,11430,########,11430,########,1
1056,after selectingthiswhat wehave to do,,162,12113,########,12113,########,1
1057,we have to record the screen,,162,11430,########,11430,########,1
1058,how sir,,162,12113,########,12113,########,1
1059,have you downloded the software,,162,11430,########,11430,########,1
1060,no,,162,12113,########,12113,########,1
1061,i will do it now,,162,12113,########,12113,########,1
1062,please download maam,,162,11430,########,11430,########,1
1063,ok sir thanks if i will not be able to do I will ask to you on whats app group. Thankls a lot once again.,,162,12113,########,12113,########,1
1064,ok maam,,162,11430,########,11430,########,1
1065,after downloading the software plz install it,,162,11430,########,11430,########,1
1066,then record the lecture in laptop,,162,11430,########,11430,########,1
1067,this is one video lecture creted by me for my students,,162,11430,########,11430,########,1
1068,https://www.youtube.com/watch?v=SsdENbvVJEY,,162,11430,########,11430,########,1
1069,plz go through the link,,162,11430,########,11430,########,1
1070,hi,,163,11430,########,11430,########,1
1071,sumit sir,,163,11430,########,11430,########,1
1072,yessir,,163,12124,########,12124,########,1
1073,i am not able to see you,O,163,12124,########,12124,########,1
1074,you are off screen,O,163,12124,########,12124,########,1
1075,i can see you,O,163,11430,########,11430,########,1
1076,sir,,163,11430,########,11430,########,1
1077,I am DR sumit Bhatiya,,163,12124,########,12124,########,1
1078,but you are not on screen,,163,12124,########,12124,########,1
1079,plz click video wall sir,,163,11430,########,11430,########,1
1080,sir u can ask me on this chat also,,163,11430,########,11430,########,1
1081,nosir,,163,12124,########,12124,########,1
1082,thanks a lot,,163,12124,########,12124,########,1
1083,ok sir,,163,11430,########,11430,########,1
1084,thanks,,163,11430,########,11430,########,1
1085,i will be in touch with you on whatsapp thank you sir,,163,12124,########,12124,########,1
1086,hi,,164,11430,########,11430,########,1
1087,sir,,164,11430,########,11430,########,1
1088,your voice is not audible,O,164,11430,########,11430,########,1
1089,sir there is a problem in mic,O,164,12123,########,12123,########,1
1090,yes sir,,164,11430,########,11430,########,1
1091,u can ask me question in chat also,,164,11430,########,11430,########,1
1092,sir here is somefaculty in waiting i m logging out,,164,12123,########,12123,########,1
1093,thank you,,164,12123,########,12123,########,1
1094,ok,,164,11430,########,11430,########,1
1095,hi,,165,11430,########,11430,########,1
1096,sir,,165,11430,########,11430,########,1
1097,hellosir,,165,12137,########,12137,########,1
1098,my questionregarding,,165,12137,########,12137,########,1
1099,Please ask your question ??,,165,11430,########,11430,########,1
1100,unable to understand screen cast o matic,,165,12137,########,12137,########,1
1101,screen cast o matic is an application s/w,,165,11430,########,11430,########,1
1102,which is used to create videos,,165,11430,########,11430,########,1
1103,probleme in downloading,,165,12137,########,12137,########,1
1104,u can create n deliver video lectures,,165,11430,########,11430,########,1
1105,ok,,165,11430,########,11430,########,1
1106,is vedio lecture may technical or related to ICT,,165,12137,########,12137,########,1
1107,there is an issue of internet access firewall in IPS Academy,O,165,11430,########,11430,########,1
1108,:_),,165,12137,########,12137,########,1
1109,:-),,165,12137,########,12137,########,1
1110,OK Sir thanks....,,165,12137,########,12137,########,1
1111,it is like creating channel on youtube... of video series...... of subject,,165,11430,########,11430,########,1
1112,ok sir,,165,12137,########,12137,########,1
1113,hello sir,,166,11606,########,11606,########,1
1114,r u tere,,166,11606,########,11606,########,1
1115,hello sir,,167,11606,########,11606,########,1
1116,r u there,,167,11606,########,11606,########,1
1117,hello sir,,168,11606,########,11606,########,1
1118,start your video,O,168,11606,########,11606,########,1
1119,Hello sir,,168,12980,########,12980,########,1
1120,"I am Mr. Shrikant Karanjkar from RIT, Islampur",,168,12980,########,12980,########,1
1121,click on video icon which is left hand corner at top,,168,11606,########,11606,########,1
1122,hv u heard our cohort coversatation,,168,11606,########,11606,########,1
1123,heool sir,,169,11606,########,11606,########,1
1124,hello madam,,170,11606,########,11606,########,1
1125,r u there,,170,11606,########,11606,########,1
1126,pls start your video,,170,11606,########,11606,########,1
1127,"Yes sir, I will try for it.",,168,12980,########,12980,########,1
1128,yes sir,,170,12976,########,12976,########,1
1129,audio was missing,O,170,11606,########,11606,########,1
1130,sir i can here you,O,170,12976,########,12976,########,1
1131,can you answer my question,,170,12976,########,12976,########,1
1132,hv u checked your audio video setting,O,170,11606,########,11606,########,1
1133,Yes sir I am doing it,,170,12976,########,12976,########,1
1134,yes u ask your query here,,170,11606,########,11606,########,1
1135,hv u heard the previous conversation of our cohort,,170,11606,########,11606,########,1
1136,hello sir,,171,11606,########,11606,########,1
1137,pls start your video,,171,11606,########,11606,########,1
1138,"Dear Sir , I have a question, whether it is possible to use a-view interaction for students when students are not phisically present in the classroom?",,168,12980,########,12980,########,1
1139,student no need to be present in class this interaction is online he can participate from anywhere.,,168,11606,########,11606,########,1
1140,OK sir.,,168,12980,########,12980,########,1
1141,hv you heard our cohort conversation,,168,11606,########,11606,########,1
1142,Yes sir,,168,12980,########,12980,########,1
1143,hello sir,,172,11606,########,11606,########,1
1144,start ur video,,172,11606,########,11606,########,1
1145,"Hello sir, I am Prof. Madhav Tilve from RIT Rajaramnagar",,172,12981,########,12981,########,1
1146,clic on video icon left hand corner,,172,11606,########,11606,########,1
1147,then click on start,,172,11606,########,11606,########,1
1148,I will facing the problem of connections,O,172,12981,########,12981,########,1
